id,name,category_id,sku,price
prod_4145,Electric Sensor HP-100 Unit,cat_122,SKU-ELE-SEN-HP100,18.17
prod_4146,Carbon Bearing D,cat_002,SKU-CAR-BEA-D,159.07
prod_4147,Galvanized Rod M10 Set,cat_080,SKU-GAL-ROD-M10,23.39
prod_4148,Electric Plate HP-100 Kit,cat_031,SKU-ELE-PLA-HP100,45.02
prod_4149,"Ultra Spring 3/4"" System",cat_067,SKU-ULT-SPR-34,240.78
prod_4150,Analog Fitting HP-500 System,cat_200,SKU-ANA-FIT-HP500,13.25
prod_4151,"Hydraulic Valve 3/4"" Kit",cat_088,SKU-HYD-VAL-34,37.98
prod_4152,"Professional Switch 1/2"" Assembly",cat_092,SKU-PRO-SWI-12,17.79
prod_4153,Industrial Ring HP-200 System,cat_046,SKU-IND-RIN-HP200,496.17
prod_4154,Pneumatic Spring XL,cat_043,SKU-PNE-SPR-XL,25.44
prod_4155,"Stainless Tube 1"" Pack",cat_193,SKU-STA-TUB-1,3238.77
prod_4156,Titanium Screw XL Unit,cat_188,SKU-TIT-SCR-XL,309.23
prod_4157,Electric Filter HP-500 Unit,cat_061,SKU-ELE-FIL-HP500,26.02
prod_4158,"Professional Hose 1""",cat_097,SKU-PRO-HOS-1,34.51
prod_4159,Ultra Bracket SM,cat_008,SKU-ULT-BRA-SM,0.51
prod_4160,"Galvanized Spring 2"" Module",cat_105,SKU-GAL-SPR-2,21.64
prod_4161,Stainless Gauge D Pack,cat_118,SKU-STA-GAU-D,444.94
prod_4162,"Precision Timer 1/2""",cat_115,SKU-PRE-TIM-12,3.9
prod_4163,Industrial Gear LG Set,cat_109,SKU-IND-GEA-LG,79.69
prod_4164,"Compact Gear 1/4"" Unit",cat_045,SKU-COM-GEA-14,164.28
prod_4165,Economy Cable HP-100,cat_039,SKU-ECO-CAB-HP100,0.52
prod_4166,Heavy-Duty Clamp 10mm,cat_065,SKU-HEA-CLA-10MM,4.26
prod_4167,Digital Screw 10mm Assembly,cat_010,SKU-DIG-SCR-10MM,224.76
prod_4168,Ultra Tube M6 Set,cat_160,SKU-ULT-TUB-M6,29.49
prod_4169,"Professional Ring 2"" Module",cat_114,SKU-PRO-RIN-2,414.41
prod_4170,Carbon Ring C Pack,cat_095,SKU-CAR-RIN-C,44.35
prod_4171,Standard Wire 10mm,cat_195,SKU-STA-WIR-10MM,28.17
prod_4172,"Precision Hose 2"" Module",cat_033,SKU-PRE-HOS-2,1109.08
prod_4173,Stainless Motor 50mm Kit,cat_088,SKU-STA-MOT-50MM,2931.97
prod_4174,"Industrial Relay 1/4"" Module",cat_073,SKU-IND-REL-14,115.39
prod_4175,Economy Relay A Unit,cat_179,SKU-ECO-REL-A,20.31
prod_4176,Pneumatic Meter A Assembly,cat_165,SKU-PNE-MET-A,32.39
prod_4177,Chrome Tube Kit,cat_100,SKU-CHR-TUB,44.88
prod_4178,"Heavy-Duty Meter 3/8"" Unit",cat_014,SKU-HEA-MET-38,37.16
prod_4179,Hydraulic Bearing HP-100,cat_017,SKU-HYD-BEA-HP100,0.3
prod_4180,Galvanized Valve HP-100,cat_180,SKU-GAL-VAL-HP100,43.74
prod_4181,Electric Meter M6 Unit,cat_185,SKU-ELE-MET-M6,45.76
prod_4182,Professional Cable M20 Assembly,cat_095,SKU-PRO-CAB-M20,0.93
prod_4183,Galvanized Gauge HP-200 System,cat_108,SKU-GAL-GAU-HP200,18.1
prod_4184,Titanium Plate 10mm,cat_200,SKU-TIT-PLA-10MM,22.61
prod_4185,Compact Fitting M10 Pack,cat_178,SKU-COM-FIT-M10,31.88
prod_4186,Economy Bolt XL Set,cat_027,SKU-ECO-BOL-XL,244.02
prod_4187,"Carbon Spring 2""",cat_106,SKU-CAR-SPR-2,1085.36
prod_4188,Ultra Filter M20 Kit,cat_112,SKU-ULT-FIL-M20,4030.88
prod_4189,Compact Wire M6,cat_117,SKU-COM-WIR-M6,24.4
prod_4190,Ceramic Washer HP-100 Unit,cat_176,SKU-CER-WAS-HP100,46.59
prod_4191,Precision Gauge Pack,cat_052,SKU-PRE-GAU,47.28
prod_4192,"Standard Sensor 3/4"" System",cat_154,SKU-STA-SEN-34,18.53
prod_4193,Pneumatic Tube M20 Kit,cat_083,SKU-PNE-TUB-M20,4417.88
prod_4194,Professional Seal 100mm Set,cat_141,SKU-PRO-SEA-100MM,427.23
prod_4195,"Pneumatic Clamp 1/2"" Assembly",cat_006,SKU-PNE-CLA-12,420.11
prod_4196,Digital Plate M10,cat_113,SKU-DIG-PLA-M10,34.46
prod_4197,"Premium Clamp 1/4"" Pack",cat_053,SKU-PRE-CLA-14,43.29
prod_4198,Ultra Filter M10 Module,cat_112,SKU-ULT-FIL-M10,3750.6
prod_4199,Ceramic Bolt M12 Module,cat_040,SKU-CER-BOL-M12,39.73
prod_4200,Ultra Filter M16 Assembly,cat_042,SKU-ULT-FIL-M16,311.09
prod_4201,Industrial Wire 100mm,cat_063,SKU-ULT-MET-HP500,43.9
prod_4202,Carbon Pump 25mm Module,cat_019,SKU-CAR-PUM-25MM,35.03
prod_4203,Premium Wire HP-200,cat_183,SKU-PRE-WIR-HP200,185.39
prod_4204,"Industrial Filter 3/8"" Kit",cat_102,SKU-IND-FIL-38,25.26
prod_4205,"Carbon Ring 1""",cat_017,SKU-CAR-RIN-1,6.6
prod_4206,Standard Meter B Module,cat_182,SKU-STA-MET-B,17.5
prod_4207,Pneumatic Ring HP-500,cat_168,SKU-PNE-RIN-HP500,113.74
prod_4208,Compact Bolt HP-500 Kit,cat_057,SKU-COM-BOL-HP500,43.72
prod_4209,Hydraulic Ring M8 Unit,cat_066,SKU-HYD-RIN-M8,3839.8
prod_4210,Economy Bearing A,cat_069,SKU-ECO-BEA-A,26.23
prod_4211,Professional Fitting HP-100 System,cat_145,SKU-PRO-FIT-HP100,108.52
prod_4212,Digital Cable 10mm Set,cat_186,SKU-DIG-CAB-10MM,43.23
prod_4213,Heavy-Duty Hose 100mm Assembly,cat_122,SKU-HEA-HOS-100MM,254.69
prod_4214,"Economy Bearing 1/4""",cat_144,SKU-ECO-BEA-14,23.44
prod_4215,Economy Rod Set,cat_085,SKU-ECO-ROD,45.99
prod_4216,Premium Fitting B Pack,cat_029,SKU-PRE-FIT-B,49.31
prod_4217,Pneumatic Gauge M8 Kit,cat_030,SKU-PNE-GAU-M8,2.79
prod_4218,Ceramic Pin M16 Module,cat_134,SKU-CER-PIN-M16,103.75
prod_4219,Ceramic Ring SM,cat_128,SKU-CER-RIN-SM,491.12
prod_4220,Galvanized Clamp HP-100 Set,cat_160,SKU-GAL-CLA-HP100,30.28
prod_4221,Analog Sensor XL Assembly,cat_122,SKU-ANA-SEN-XL,222.28
prod_4222,Heavy-Duty Bracket M16 Unit,cat_073,SKU-HEA-BRA-M16,15.37
prod_4223,Standard Screw M20,cat_195,SKU-STA-SCR-M20,391.12
prod_4224,Industrial Seal A Kit,cat_017,SKU-IND-SEA-A,21.39
prod_4225,Premium Spring M12 Assembly,cat_113,SKU-PRE-SPR-M12,237.24
prod_4226,Premium Motor 10mm,cat_106,SKU-PRE-MOT-10MM,23.91
prod_4227,Electric Cable M8 Set,cat_109,SKU-ELE-CAB-M8,4252.43
prod_4228,Pneumatic Tube M20 Kit,cat_087,SKU-PNE-TUB-M20,202.2
prod_4229,Galvanized Motor M12 Unit,cat_143,SKU-GAL-MOT-M12,3.09
prod_4230,Titanium Spring SM,cat_014,SKU-TIT-SPR-SM,32.13
prod_4231,Precision Hose LG Assembly,cat_054,SKU-PRE-HOS-LG,260.38
prod_4232,Heavy-Duty Switch 100mm Module,cat_041,SKU-HEA-SWI-100MM,19.26
prod_4233,Carbon Seal M16,cat_038,SKU-CAR-SEA-M16,46.6
prod_4234,Precision Valve HP-100 Assembly,cat_161,SKU-PRE-VAL-HP100,11.01
prod_4235,Economy Motor XL Assembly,cat_129,SKU-ECO-MOT-XL,32.99
prod_4236,Galvanized Motor HP-200,cat_200,SKU-GAL-MOT-HP200,15.26
prod_4237,Galvanized Relay 50mm Set,cat_156,SKU-GAL-REL-50MM,481.79
prod_4238,Galvanized Motor D System,cat_014,SKU-GAL-MOT-D,40.4
prod_4239,Compact Plate M12 Unit,cat_106,SKU-COM-PLA-M12,35.71
prod_4240,"Ceramic Sensor 1/4""",cat_065,SKU-CER-SEN-14,16.62
prod_4241,Titanium Sensor A,cat_187,SKU-TIT-SEN-A,66.31
prod_4242,Stainless Wire M12,cat_046,SKU-STA-WIR-M12,1.41
prod_4243,Carbon Cable 50mm,cat_148,SKU-CAR-CAB-50MM,24.86
prod_4244,Chrome Spring HP-500 Assembly,cat_042,SKU-CHR-SPR-HP500,6.08
prod_4245,"Digital Hose 2"" Kit",cat_073,SKU-DIG-HOS-2,25.55
prod_4246,Ceramic Bearing,cat_136,SKU-CER-BEA,10.62
prod_4247,Hydraulic Hose HP-200 Assembly,cat_103,SKU-HYD-HOS-HP200,421.87
prod_4248,Digital Bolt 10mm Set,cat_096,SKU-DIG-BOL-10MM,10.44
prod_4249,Ceramic Gear XL Pack,cat_101,SKU-CER-GEA-XL,2490.76
prod_4250,Chrome Tube XL Set,cat_023,SKU-CHR-TUB-XL,3621.47
prod_4251,Titanium Relay HP-500,cat_031,SKU-TIT-REL-HP500,493.24
prod_4252,Digital Wire 50mm Assembly,cat_137,SKU-DIG-WIR-50MM,19.12
prod_4253,Economy Pin C,cat_063,SKU-ECO-PIN-C,139.63
prod_4254,Premium Wire SM Unit,cat_124,SKU-PRE-WIR-SM,391.2
prod_4255,Standard Screw M12,cat_015,SKU-STA-SCR-M12,17.26
prod_4256,"Economy Pin 2"" Pack",cat_192,SKU-ECO-PIN-2,1696.56
prod_4257,Analog Pin 25mm Module,cat_190,SKU-ANA-PIN-25MM,156.97
prod_4258,Stainless Seal B,cat_072,SKU-STA-SEA-B,304.31
prod_4259,Premium Gear XL Set,cat_142,SKU-PRE-GEA-XL,40.66
prod_4260,Compact Plate Unit,cat_146,SKU-COM-PLA,6.36
prod_4261,"Carbon Timer 1/4""",cat_076,SKU-CAR-TIM-14,210.11
prod_4262,Pneumatic Sensor SM,cat_020,SKU-PNE-SEN-SM,29.99
prod_4263,Compact Valve Unit,cat_013,SKU-COM-VAL,323.89
prod_4264,Standard Valve 10mm Unit,cat_107,SKU-STA-VAL-10MM,329.89
prod_4265,Premium Sensor M10,cat_155,SKU-PRE-SEN-M10,32.28
prod_4266,Pneumatic Spring XL Unit,cat_184,SKU-PNE-SPR-XL,12.84
prod_4267,Carbon Screw 10mm,cat_055,SKU-CAR-SCR-10MM,27.05
prod_4268,Galvanized Spring M6 Kit,cat_126,SKU-GAL-SPR-M6,4162.13
prod_4269,"Hydraulic Pump 2"" Pack",cat_030,SKU-HYD-PUM-2,17.11
prod_4270,"Electric Filter 3/4"" Pack",cat_075,SKU-ELE-FIL-34,17
prod_4271,Galvanized Spring A,cat_013,SKU-GAL-SPR-A,352.92
prod_4272,Ultra Switch A,cat_048,SKU-ULT-SWI-A,3097.11
prod_4273,Ceramic Relay 10mm Assembly,cat_163,SKU-CER-REL-10MM,18.54
prod_4274,Heavy-Duty Washer Set,cat_051,SKU-HEA-WAS,34.37
prod_4275,Titanium Gauge HP-200 Module,cat_034,SKU-TIT-GAU-HP200,387.58
prod_4276,Professional Plate 100mm,cat_135,SKU-PRO-PLA-100MM,1.32
prod_4277,Ceramic Sensor HP-100,cat_084,SKU-CER-SEN-HP100,20.15
prod_4278,Titanium Fitting M16 Module,cat_002,SKU-TIT-FIT-M16,22.81
prod_4279,Carbon Switch M20,cat_055,SKU-CAR-SWI-M20,35.88
prod_4280,"Premium Spring 1/4"" Pack",cat_020,SKU-PRE-SPR-14,12.74
prod_4281,"Precision Sensor 1/4"" Set",cat_173,SKU-PRE-SEN-14,15.73
prod_4282,Premium Bolt M20 Pack,cat_164,SKU-PRE-BOL-M20,18.66
prod_4283,Pneumatic Washer HP-200 System,cat_180,SKU-PNE-WAS-HP200,4575.32
prod_4284,Galvanized Switch B System,cat_061,SKU-GAL-SWI-B,99.98
prod_4285,Hydraulic Gear D Set,cat_175,SKU-HYD-GEA-D,262.2
prod_4286,Digital Clamp SM Unit,cat_162,SKU-DIG-CLA-SM,22.43
prod_4287,Pneumatic Switch M12 Unit,cat_012,SKU-PNE-SWI-M12,449.92
prod_4288,Electric Rod 50mm,cat_025,SKU-ELE-ROD-50MM,17.91
prod_4289,"Standard Sensor 3/4"" Set",cat_193,SKU-STA-SEN-34,32.34
prod_4290,Economy Fuse HP-100,cat_014,SKU-ECO-FUS-HP100,32.44
prod_4291,Compact Plate LG,cat_053,SKU-COM-PLA-LG,47.69
prod_4292,"Electric Spring 1/2"" Module",cat_076,SKU-ELE-SPR-12,4044.73
prod_4293,Hydraulic Spring A,cat_032,SKU-HYD-SPR-A,37.61
prod_4294,Electric Pump 50mm,cat_140,SKU-ELE-PUM-50MM,46.86
prod_4295,Industrial Nut A Module,cat_140,SKU-IND-NUT-A,4425.54
prod_4296,Standard Fitting M20 Assembly,cat_045,SKU-STA-FIT-M20,12.04
prod_4297,Ceramic Pump SM,cat_070,SKU-CER-PUM-SM,1481.27
prod_4298,Pneumatic Timer M12,cat_062,SKU-PNE-TIM-M12,411.5
prod_4299,Ultra Fuse,cat_148,SKU-ULT-FUS,12.89
prod_4300,Industrial Valve HP-500 Kit,cat_085,SKU-IND-VAL-HP500,7.42
prod_4301,"Ultra Valve 1/2"" Assembly",cat_110,SKU-GAL-SEA-HP200,2.8
prod_4302,Electric Bracket M8 Module,cat_028,SKU-ELE-BRA-M8,1720.06
prod_4303,Galvanized Gauge SM Unit,cat_080,SKU-GAL-GAU-SM,18.6
prod_4304,Carbon Seal B,cat_065,SKU-CAR-SEA-B,33.44
prod_4305,Ceramic Bracket,cat_025,SKU-CER-BRA,264.59
prod_4306,Digital Bracket M20 Pack,cat_193,SKU-DIG-BRA-M20,84.42
prod_4307,Pneumatic Gear B,cat_016,SKU-PNE-GEA-B,3272.34
prod_4308,Industrial Sensor SM,cat_007,SKU-IND-SEN-SM,794.87
prod_4309,Compact Screw B Pack,cat_130,SKU-COM-SCR-B,4482.91
prod_4310,"Titanium Valve 3/4"" System",cat_131,SKU-TIT-VAL-34,32.4
prod_4311,"Hydraulic Washer 1/4"" Set",cat_067,SKU-HYD-WAS-14,249.05
prod_4312,"Professional Bolt 3/4"" Pack",cat_046,SKU-PRO-BOL-34,23.72
prod_4313,Precision Washer LG Set,cat_107,SKU-PRE-WAS-LG,62.48
prod_4314,Pneumatic Relay M8 Unit,cat_175,SKU-PNE-REL-M8,42.37
prod_4315,"Standard Seal 2""",cat_116,SKU-STA-SEA-2,15.53
prod_4316,Professional Nut,cat_178,SKU-PRO-NUT,15.99
prod_4317,"Pneumatic Ring 1""",cat_194,SKU-PNE-RIN-1,1.79
prod_4318,Galvanized Fitting M6 Unit,cat_038,SKU-GAL-FIT-M6,1808.57
prod_4319,Precision Seal 100mm,cat_120,SKU-PRE-SEA-100MM,29.11
prod_4320,Standard Clamp,cat_142,SKU-STA-CLA,18.99
prod_4321,Chrome Washer Pack,cat_174,SKU-CHR-WAS,30.23
prod_4322,Chrome Clamp HP-500 Assembly,cat_030,SKU-CHR-CLA-HP500,3555.78
prod_4323,Chrome Ring XL Unit,cat_163,SKU-CHR-RIN-XL,38.76
prod_4324,"Premium Meter 3/8"" Pack",cat_125,SKU-PRE-MET-38,22.06
prod_4325,Digital Plate M16 Pack,cat_026,SKU-DIG-PLA-M16,4046.6
prod_4326,Galvanized Timer M6,cat_030,SKU-GAL-TIM-M6,126.65
prod_4327,"Analog Gauge 3/4"" System",cat_187,SKU-ANA-GAU-34,251.55
prod_4328,Economy Hose 100mm Set,cat_027,SKU-ECO-HOS-100MM,254.29
prod_4329,Stainless Sensor M16 Pack,cat_191,SKU-STA-SEN-M16,29.18
prod_4330,Ceramic Gauge SM Pack,cat_099,SKU-CER-GAU-SM,9.84
prod_4331,Titanium Gauge B Module,cat_132,SKU-TIT-GAU-B,10.2
prod_4332,"Analog Cable 2""",cat_159,SKU-ANA-CAB-2,25.02
prod_4333,"Galvanized Gear 3/8"" Set",cat_189,SKU-GAL-GEA-38,10.5
prod_4334,Industrial Seal B,cat_106,SKU-IND-SEA-B,2171.33
prod_4335,"Chrome Gear 2"" Assembly",cat_115,SKU-CHR-GEA-2,736.81
prod_4336,"Standard Rod 3/4"" Unit",cat_093,SKU-STA-ROD-34,4428.91
prod_4337,Digital Rod B,cat_105,SKU-DIG-ROD-B,43.71
prod_4338,Ceramic Plate LG,cat_057,SKU-CER-PLA-LG,14.83
prod_4339,Industrial Switch 25mm,cat_094,SKU-IND-SWI-25MM,3196.19
prod_4340,Carbon Relay B System,cat_090,SKU-CAR-REL-B,21.92
prod_4341,Electric Bearing 25mm Module,cat_048,SKU-ELE-BEA-25MM,156.54
prod_4342,Carbon Plate M6 Assembly,cat_066,SKU-CAR-PLA-M6,277.91
prod_4343,Stainless Hose M16 Pack,cat_118,SKU-STA-HOS-M16,1870.01
prod_4344,"Ultra Washer 3/8"" Unit",cat_082,SKU-ULT-WAS-38,460.67
prod_4345,Ceramic Ring A System,cat_089,SKU-CER-RIN-A,38.03
prod_4346,Analog Switch M10 Unit,cat_179,SKU-ANA-SWI-M10,354.33
prod_4347,Standard Pin M12 Unit,cat_054,SKU-STA-PIN-M12,44.88
prod_4348,"Electric Timer 1/2""",cat_034,SKU-ELE-TIM-12,459.5
prod_4349,Industrial Washer 100mm System,cat_155,SKU-IND-WAS-100MM,13.67
prod_4350,Pneumatic Nut M20,cat_065,SKU-PNE-NUT-M20,44.77
prod_4351,"Standard Meter 3/8""",cat_183,SKU-STA-MET-38,39.42
prod_4352,"Premium Pin 1"" Module",cat_116,SKU-PRE-PIN-1,3.43
prod_4353,Ceramic Pump M6,cat_117,SKU-CER-PUM-M6,46.6
prod_4354,Industrial Ring M20,cat_034,SKU-IND-RIN-M20,33.73
prod_4355,"Industrial Fuse 1/4"" Assembly",cat_114,SKU-IND-FUS-14,5.83
prod_4356,Compact Switch HP-100 Module,cat_069,SKU-COM-SWI-HP100,412.18
prod_4357,"Analog Sensor 2""",cat_122,SKU-ANA-SEN-2,3595.71
prod_4358,"Titanium Clamp 1/4""",cat_095,SKU-TIT-CLA-14,137.51
prod_4359,Standard Hose,cat_145,SKU-STA-HOS,389.23
prod_4360,Stainless Pin HP-100,cat_039,SKU-STA-PIN-HP100,20.21
prod_4361,Ultra Wire 25mm System,cat_183,SKU-ULT-WIR-25MM,150.88
prod_4362,Premium Washer M10 Assembly,cat_140,SKU-PRE-WAS-M10,4.03
prod_4363,Precision Filter Kit,cat_113,SKU-PRE-FIL,2836.13
prod_4364,Ultra Relay M12 Module,cat_001,SKU-ULT-REL-M12,9.71
prod_4365,Stainless Bearing HP-200 Set,cat_059,SKU-STA-BEA-HP200,48.83
prod_4366,Electric Bearing M16,cat_061,SKU-ELE-BEA-M16,12.83
prod_4367,Economy Valve LG,cat_027,SKU-ECO-VAL-LG,325.8
prod_4368,"Economy Fitting 3/8""",cat_149,SKU-ECO-FIT-38,398.65
prod_4369,Titanium Clamp Assembly,cat_153,SKU-TIT-CLA,293.35
prod_4370,"Precision Fuse 3/8""",cat_170,SKU-PRE-FUS-38,58.33
prod_4371,Chrome Filter HP-200,cat_162,SKU-CHR-FIL-HP200,32.39
prod_4372,Carbon Bolt HP-500 Kit,cat_067,SKU-CAR-BOL-HP500,8.86
prod_4373,Professional Relay XL,cat_176,SKU-PRO-REL-XL,317.68
prod_4374,Pneumatic Cable M16 System,cat_021,SKU-PNE-CAB-M16,25.19
prod_4375,Digital Gauge D,cat_092,SKU-DIG-GAU-D,35.99
prod_4376,"Galvanized Fitting 3/4""",cat_166,SKU-GAL-FIT-34,65.85
prod_4377,"Carbon Plate 1/4""",cat_097,SKU-CAR-PLA-14,5.04
prod_4378,Heavy-Duty Wire M10,cat_075,SKU-HEA-WIR-M10,46.38
prod_4379,Pneumatic Washer A Kit,cat_169,SKU-PNE-WAS-A,317.71
prod_4380,Professional Plate M8 System,cat_082,SKU-PRO-PLA-M8,10.63
prod_4381,Pneumatic Plate Assembly,cat_037,SKU-PNE-PLA,10.74
prod_4382,Standard Relay M10 System,cat_189,SKU-STA-REL-M10,47.29
prod_4383,Analog Tube HP-200,cat_140,SKU-ANA-TUB-HP200,1.1
prod_4384,Digital Nut LG,cat_024,SKU-DIG-NUT-LG,32.64
prod_4385,"Hydraulic Timer 1/4"" System",cat_021,SKU-HYD-TIM-14,5.23
prod_4386,Analog Seal XL Pack,cat_069,SKU-ANA-SEA-XL,4272.37
prod_4387,Electric Bolt XL,cat_049,SKU-ELE-BOL-XL,43.49
prod_4388,Ceramic Clamp XL Set,cat_096,SKU-CER-CLA-XL,284.55
prod_4389,Titanium Sensor HP-100 System,cat_045,SKU-TIT-SEN-HP100,15.49
prod_4390,Hydraulic Sensor 100mm Kit,cat_183,SKU-HYD-SEN-100MM,491.34
prod_4391,Ceramic Sensor HP-100 Unit,cat_155,SKU-CER-SEN-HP100,448.02
prod_4392,Hydraulic Pump HP-500 Pack,cat_085,SKU-HYD-PUM-HP500,23.45
prod_4393,Carbon Valve LG System,cat_133,SKU-CAR-VAL-LG,0.91
prod_4394,Chrome Pin 50mm Set,cat_178,SKU-CHR-PIN-50MM,160.84
prod_4395,Precision Valve HP-500 Kit,cat_149,SKU-PRE-VAL-HP500,4178.24
prod_4396,Electric Gear C Set,cat_189,SKU-ELE-GEA-C,24.87
prod_4397,Ultra Motor 25mm,cat_183,SKU-ULT-MOT-25MM,8.6
prod_4398,Analog Rod XL Pack,cat_010,SKU-ANA-ROD-XL,635.67
prod_4399,"Stainless Gauge 3/4""",cat_078,SKU-STA-GAU-34,3554.17
prod_4400,Industrial Screw 100mm Unit,cat_113,SKU-IND-SCR-100MM,9.89
prod_4401,Chrome Sensor M16,cat_076,SKU-HYD-FIT-C,44.85
prod_4402,Ultra Filter M20 Unit,cat_138,SKU-ULT-FIL-M20,26.05
prod_4403,Premium Clamp XL,cat_188,SKU-PRE-CLA-XL,42.28
prod_4404,Heavy-Duty Plate Unit,cat_068,SKU-HEA-PLA,31.92
prod_4405,Precision Sensor LG,cat_163,SKU-PRE-SEN-LG,40.11
prod_4406,Chrome Plate 50mm Assembly,cat_070,SKU-CHR-PLA-50MM,144.51
prod_4407,Hydraulic Nut HP-500 Module,cat_179,SKU-HYD-NUT-HP500,6.79
prod_4408,Carbon Spring 10mm,cat_087,SKU-CAR-SPR-10MM,20.64
prod_4409,"Ultra Meter 3/8""",cat_099,SKU-ULT-MET-38,40.14
prod_4410,Standard Clamp M16 System,cat_112,SKU-STA-CLA-M16,49.98
prod_4411,"Carbon Screw 3/8"" Set",cat_004,SKU-CAR-SCR-38,4615.04
prod_4412,"Chrome Fitting 1/2"" Module",cat_183,SKU-CHR-FIT-12,35.67
prod_4413,"Pneumatic Tube 1""",cat_112,SKU-PNE-TUB-1,13.08
prod_4414,Pneumatic Pump HP-500 Set,cat_058,SKU-PNE-PUM-HP500,304.18
prod_4415,Heavy-Duty Wire HP-500,cat_086,SKU-HEA-WIR-HP500,14.46
prod_4416,Stainless Ring HP-200,cat_165,SKU-STA-RIN-HP200,39.39
prod_4417,Electric Relay,cat_101,SKU-ELE-REL,20.18
prod_4418,Professional Motor M20,cat_117,SKU-PRO-MOT-M20,284.41
prod_4419,Titanium Motor M16,cat_053,SKU-TIT-MOT-M16,489.69
prod_4420,Premium Fitting HP-200 Module,cat_172,SKU-PRE-FIT-HP200,2490.58
prod_4421,Galvanized Plate M20 Unit,cat_129,SKU-GAL-PLA-M20,471.66
prod_4422,Ultra Washer B,cat_014,SKU-ULT-WAS-B,47.85
prod_4423,Economy Pump 25mm Assembly,cat_030,SKU-ECO-PUM-25MM,36.5
prod_4424,Heavy-Duty Spring Assembly,cat_149,SKU-HEA-SPR,47.77
prod_4425,Economy Pin 10mm System,cat_043,SKU-ECO-PIN-10MM,3806.4
prod_4426,Precision Wire M16,cat_126,SKU-PRE-WIR-M16,28.98
prod_4427,Economy Ring HP-200 System,cat_008,SKU-ECO-RIN-HP200,342.51
prod_4428,Analog Switch LG Unit,cat_070,SKU-ANA-SWI-LG,18.89
prod_4429,"Ceramic Filter 3/4"" System",cat_076,SKU-CER-FIL-34,27.98
prod_4430,"Precision Bearing 1/4"" Unit",cat_166,SKU-PRE-BEA-14,6.16
prod_4431,Stainless Ring M16,cat_044,SKU-STA-RIN-M16,10.45
prod_4432,Ultra Fuse A Set,cat_164,SKU-ULT-FUS-A,2430.64
prod_4433,Ceramic Valve XL,cat_096,SKU-CER-VAL-XL,9.55
prod_4434,Digital Wire B Module,cat_006,SKU-DIG-WIR-B,18.03
prod_4435,Premium Bracket LG,cat_014,SKU-PRE-BRA-LG,46.28
prod_4436,"Ultra Fitting 1/2"" Kit",cat_171,SKU-ULT-FIT-12,44.34
prod_4437,"Heavy-Duty Filter 2"" Set",cat_019,SKU-HEA-FIL-2,33.67
prod_4438,"Ceramic Bearing 1/2""",cat_123,SKU-CER-BEA-12,4.36
prod_4439,Economy Bolt HP-500,cat_153,SKU-ECO-BOL-HP500,133.94
prod_4440,Ceramic Cable LG Kit,cat_164,SKU-CER-CAB-LG,38.91
prod_4441,Economy Screw HP-100 Module,cat_172,SKU-ECO-SCR-HP100,21.25
prod_4442,Heavy-Duty Washer M8 Unit,cat_069,SKU-HEA-WAS-M8,458.73
prod_4443,Ceramic Pump A,cat_135,SKU-CER-PUM-A,96.57
prod_4444,Ceramic Gear SM Assembly,cat_061,SKU-CER-GEA-SM,26.82
prod_4445,Electric Nut 100mm,cat_013,SKU-ELE-NUT-100MM,59.53
prod_4446,Analog Wire M20,cat_051,SKU-ANA-WIR-M20,429.57
prod_4447,Industrial Pump HP-100 Pack,cat_087,SKU-IND-PUM-HP100,826.14
prod_4448,Ultra Relay 100mm,cat_157,SKU-ULT-REL-100MM,7.77
prod_4449,Standard Bearing M16 Assembly,cat_022,SKU-STA-BEA-M16,286.83
prod_4450,Chrome Relay D Pack,cat_178,SKU-CHR-REL-D,266.14
prod_4451,"Ceramic Seal 1/2"" Module",cat_019,SKU-CER-SEA-12,17.68
prod_4452,Standard Gear B Set,cat_080,SKU-STA-GEA-B,49.97
prod_4453,Ultra Seal C,cat_119,SKU-ULT-SEA-C,32.1
prod_4454,"Chrome Clamp 1/4""",cat_023,SKU-CHR-CLA-14,413.05
prod_4455,Pneumatic Motor,cat_004,SKU-PNE-MOT,20.21
prod_4456,"Electric Fuse 3/4"" Pack",cat_014,SKU-ELE-FUS-34,48.12
prod_4457,Titanium Tube D,cat_054,SKU-TIT-TUB-D,4.56
prod_4458,Pneumatic Motor HP-200 Pack,cat_039,SKU-PNE-MOT-HP200,133.38
prod_4459,"Standard Screw 1/4""",cat_083,SKU-STA-SCR-14,10.87
prod_4460,Professional Tube LG Module,cat_112,SKU-PRO-TUB-LG,2.16
prod_4461,Ultra Nut M20,cat_167,SKU-ULT-NUT-M20,21.01
prod_4462,Heavy-Duty Wire HP-500,cat_116,SKU-HEA-WIR-HP500,6.86
prod_4463,Pneumatic Relay M20 Module,cat_002,SKU-PNE-REL-M20,28.43
prod_4464,Heavy-Duty Bracket B Unit,cat_093,SKU-HEA-BRA-B,31.22
prod_4465,Pneumatic Bearing Unit,cat_057,SKU-PNE-BEA,976.34
prod_4466,Ultra Fuse C System,cat_018,SKU-ULT-FUS-C,4686.65
prod_4467,Standard Bracket M16,cat_200,SKU-STA-BRA-M16,376.18
prod_4468,Titanium Gauge M8 Pack,cat_091,SKU-TIT-GAU-M8,48.56
prod_4469,Pneumatic Washer 10mm Pack,cat_158,SKU-PNE-WAS-10MM,30.66
